grade,region_group,task_id,score
10,Rest,10.5,2.0
10,Rest,10.6,3.0
10,Rest,10.7,7.0
10,Rest,10.8,10.0
10,Rest,10.1.1,3.0
10,Rest,10.2.1,1.0
10,Rest,10.3.1,4.0
10,Rest,10.4.1,2.0
10,Rest,10.5.1,3.0
10,Rest,10.6.1,2.0
10,Rest,10.7.1,5.0
10,Rest,№,46.0
10,Rest,Теор,20.0
10,Rest,Прак,10.0
10,Rest,Блиц,24.0
10,Rest,10.1,9.0
10,Rest,10.2,1.0
10,Rest,10.3,5.0
10,Rest,10.4,2.0
10,Rest,10.5,3.0
10,Rest,10.6,0.0
10,Rest,10.7,2.0
10,Rest,10.8,8.0
10,Rest,10.1.1,4.0
10,Rest,10.2.1,5.0
10,Rest,10.3.1,0.0
10,Rest,10.4.1,3.0
10,Rest,10.5.1,3.0
10,Rest,10.6.1,4.0
10,Rest,10.7.1,5.0
10,Rest,№,47.0
10,Rest,Теор,21.0
10,Rest,Прак,9.0
10,Rest,Блиц,24.0
10,Rest,10.1,6.0
10,Rest,10.2,4.0
10,Rest,10.3,6.0
10,Rest,10.4,1.0
10,Rest,10.5,2.0
10,Rest,10.6,2.0
10,Rest,10.7,4.0
10,Rest,10.8,5.0
10,Rest,10.1.1,4.0
10,Rest,10.2.1,5.0
10,Rest,10.3.1,0.0
10,Rest,10.4.1,5.0
10,Rest,10.5.1,4.0
10,Rest,10.6.1,4.0
10,Rest,10.7.1,2.0
10,Rest,№,48.0
10,Rest,Теор,24.0
10,Rest,Прак,11.0
10,Rest,Блиц,19.0
10,Rest,10.1,6.0
10,Rest,10.2,0.0
10,Rest,10.3,6.0
10,Rest,10.4,9.0
10,Rest,10.5,3.0
10,Rest,10.6,0.0
10,Rest,10.7,2.0
10,Rest,10.8,9.0
10,Rest,10.1.1,1.0
10,Rest,10.2.1,4.0
10,Rest,10.3.1,0.0
10,Rest,10.4.1,5.0
10,Rest,10.5.1,3.0
10,Rest,10.6.1,1.0
10,Rest,10.7.1,5.0
10,Rest,№,49.0
10,Rest,Теор,20.0
10,Rest,Прак,10.0
10,Rest,Блиц,23.0
10,Rest,10.1,8.0
10,Rest,10.2,4.0
10,Rest,10.3,3.0
10,Rest,10.4,1.0
10,Rest,10.5,1.0
10,Rest,10.6,3.0
10,Rest,10.7,6.0
10,Rest,10.8,4.0
10,Rest,10.1.1,4.0
10,Rest,10.2.1,4.0
10,Rest,10.3.1,0.0
10,Rest,10.4.1,5.0
10,Rest,10.5.1,2.0
10,Rest,10.6.1,3.0
10,Rest,10.7.1,5.0
10,Rest,№,50.0
10,Rest,Теор,17.0
10,Rest,Прак,14.0
10,Rest,Блиц,22.0
10,Rest,10.1,8.0
10,Rest,10.2,2.0
10,Rest,10.3,6.0
10,Rest,10.4,1.0
10,Rest,10.5,0.0
10,Rest,10.6,0.0
10,Rest,10.7,12.0
10,Rest,10.8,2.0
10,Rest,10.1.1,4.0
10,Rest,10.2.1,5.0
10,Rest,10.3.1,0.0
10,Rest,10.4.1,3.0
10,Rest,10.5.1,2.0
10,Rest,10.6.1,4.0
10,Rest,10.7.1,4.0
10,Rest,№,51.0
10,Rest,Теор,16.0
10,Rest,Прак,10.0
10,Rest,Блиц,25.0
10,Rest,10.1,4.0
10,Rest,10.2,2.0
10,Rest,10.3,3.0
10,Rest,10.4,0.0
10,Rest,10.5,3.0
10,Rest,10.6,4.0
10,Rest,10.7,6.0
10,Rest,10.8,4.0
10,Rest,10.1.1,4.0
10,Rest,10.2.1,5.0
10,Rest,10.3.1,0.0
10,Rest,10.4.1,4.0
10,Rest,10.5.1,3.0
10,Rest,10.6.1,4.0
10,Rest,10.7.1,5.0
10,Rest,№,52.0
10,Rest,Теор,18.0
10,Rest,Прак,8.0
10,Rest,Блиц,25.0
10,Rest,10.1,4.0
10,Rest,10.2,4.0
10,Rest,10.3,7.0
10,Rest,10.4,3.0
10,Rest,10.5,0.0
10,Rest,10.6,0.0
10,Rest,10.7,4.0
10,Rest,10.8,4.0
10,Rest,10.1.1,5.0
10,Rest,10.2.1,5.0
10,Rest,10.3.1,4.0
10,Rest,10.4.1,0.0
10,Rest,10.5.1,4.0
10,Rest,10.6.1,2.0
10,Rest,10.7.1,5.0
10,Rest,№,53.0
10,Rest,Теор,20.0
10,Rest,Прак,13.0
10,Rest,Блиц,18.0
10,Rest,10.1,5.0
10,Rest,10.2,2.0
10,Rest,10.3,5.0
10,Rest,10.4,0.0
10,Rest,10.5,4.0
10,Rest,10.6,4.0
10,Rest,10.7,5.0
10,Rest,10.8,8.0
10,Rest,10.1.1,3.0
10,Rest,10.2.1,5.0
10,Rest,10.3.1,0.0
10,Rest,10.4.1,1.0
10,Rest,10.5.1,1.0
10,Rest,10.6.1,5.0
10,Rest,10.7.1,3.0
10,Rest,№,54.0
10,Rest,Теор,16.0
10,Rest,Прак,18.0
10,Rest,Блиц,16.0
10,Rest,10.1,4.0
10,Rest,10.2,2.0
10,Rest,10.3,2.0
10,Rest,10.4,2.0
10,Rest,10.5,3.0
10,Rest,10.6,3.0
10,Rest,10.7,12.0
10,Rest,10.8,6.0
10,Rest,10.1.1,4.0
10,Rest,10.2.1,0.0
10,Rest,10.3.1,0.0
10,Rest,10.4.1,3.0
10,Rest,10.5.1,2.0
10,Rest,10.6.1,2.0
10,Rest,10.7.1,5.0
10,Rest,№,55.0
10,Rest,Теор,24.0
10,Rest,Прак,5.0
10,Rest,Блиц,20.0
10,Rest,10.1,9.0
10,Rest,10.2,1.0
10,Rest,10.3,8.0
10,Rest,10.4,1.0
10,Rest,10.5,5.0
10,Rest,10.6,0.0
10,Rest,10.7,4.0
10,Rest,10.8,1.0
10,Rest,10.1.1,3.0
10,Rest,10.2.1,4.0
10,Rest,10.3.1,0.0
10,Rest,10.4.1,4.0
10,Rest,10.5.1,3.0
10,Rest,10.6.1,1.0
10,Rest,10.7.1,5.0
10,Rest,№,56.0
10,Rest,Теор,27.0
10,Rest,Прак,3.0
10,Rest,Блиц,17.0
10,Rest,10.1,5.0
10,Rest,10.2,1.0
10,Rest,10.3,9.0
10,Rest,10.4,5.0
10,Rest,10.5,6.0
10,Rest,10.6,1.0
10,Rest,10.7,1.0
10,Rest,10.8,2.0
10,Rest,10.1.1,0.0
10,Rest,10.2.1,1.0
10,Rest,10.3.1,0.0
10,Rest,10.4.1,2.0
10,Rest,10.5.1,4.0
10,Rest,10.6.1,5.0
10,Rest,10.7.1,5.0
10,Rest,№,57.0
10,Rest,Теор,16.0
10,Rest,Прак,10.0
10,Rest,Блиц,21.0
10,Rest,10.1,5.0
10,Rest,10.2,2.0
10,Rest,10.3,0.0
10,Rest,10.4,1.0
10,Rest,10.5,4.0
10,Rest,10.6,4.0
10,Rest,10.7,9.0
10,Rest,10.8,1.0
10,Rest,10.1.1,1.0
10,Rest,10.2.1,5.0
10,Rest,10.3.1,2.0
10,Rest,10.4.1,3.0
10,Rest,10.5.1,2.0
10,Rest,10.6.1,3.0
10,Rest,10.7.1,5.0
10,Rest,№,58.0
10,Rest,Теор,20.0
10,Rest,Прак,6.0
10,Rest,Блиц,21.0
10,Rest,10.1,10.0
10,Rest,10.2,2.0
10,Rest,10.3,1.0
10,Rest,10.4,1.0
10,Rest,10.5,3.0
10,Rest,10.6,3.0
10,Rest,10.7,4.0
10,Rest,10.8,2.0
10,Rest,10.1.1,4.0
10,Rest,10.2.1,5.0
10,Rest,10.3.1,0.0
10,Rest,10.4.1,2.0
10,Rest,10.5.1,4.0
10,Rest,10.6.1,3.0
10,Rest,10.7.1,3.0
10,Rest,№,59.0
10,Rest,Теор,14.0
10,Rest,Прак,9.0
10,Rest,Блиц,24.0
10,Rest,10.1,5.0
10,Rest,10.2,2.0
10,Rest,10.3,2.0
10,Rest,10.4,2.0
10,Rest,10.5,1.0
10,Rest,10.6,2.0
10,Rest,10.7,6.0
10,Rest,10.8,3.0
10,Rest,10.1.1,0.0
10,Rest,10.2.1,4.0
10,Rest,10.3.1,2.0
10,Rest,10.4.1,4.0
10,Rest,10.5.1,5.0
10,Rest,10.6.1,4.0
10,Rest,10.7.1,5.0
10,Rest,№,60.0
10,Rest,Теор,23.0
10,Rest,Прак,6.0
10,Rest,Блиц,17.0
10,Rest,10.1,9.0
10,Rest,10.2,2.0
10,Rest,10.3,7.0
10,Rest,10.4,5.0
10,Rest,10.5,0.0
10,Rest,10.6,0.0
10,Rest,10.7,0.0
10,Rest,10.8,6.0
10,Rest,10.1.1,4.0
10,Rest,10.2.1,4.0
10,Rest,10.3.1,0.0
10,Rest,10.4.1,2.0
10,Rest,10.5.1,2.0
10,Rest,10.6.1,2.0
10,Rest,10.7.1,3.0
10,Rest,№,61.0
10,Rest,Теор,12.0
10,Rest,Прак,12.0
10,Rest,Блиц,21.0
10,Rest,10.1,7.0
10,Rest,10.2,2.0
10,Rest,10.3,0.0
10,Rest,10.4,1.0
10,Rest,10.5,0.0
10,Rest,10.6,2.0
10,Rest,10.7,10.0
10,Rest,10.8,2.0
10,Rest,10.1.1,3.0
10,Rest,10.2.1,5.0
10,Rest,10.3.1,0.0
10,Rest,10.4.1,1.0
10,Rest,10.5.1,2.0
10,Rest,10.6.1,5.0
10,Rest,10.7.1,5.0
10,Rest,№,62.0
10,Rest,Теор,11.0
10,Rest,Прак,9.0
10,Rest,Блиц,25.0
10,Rest,10.1,6.0
10,Rest,10.2,1.0
10,Rest,10.3,2.0
10,Rest,10.4,1.0
10,Rest,10.5,1.0
10,Rest,10.6,0.0
10,Rest,10.7,5.0
10,Rest,10.8,4.0
10,Rest,10.1.1,3.0
10,Rest,10.2.1,5.0
10,Rest,10.3.1,3.0
10,Rest,10.4.1,1.0
10,Rest,10.5.1,4.0
10,Rest,10.6.1,4.0
10,Rest,10.7.1,5.0
10,Rest,№,63.0
10,Rest,Теор,17.0
10,Rest,Прак,13.0
10,Rest,Блиц,14.0
10,Rest,10.1,5.0
10,Rest,10.2,0.0
10,Rest,10.3,5.0
10,Rest,10.4,1.0
10,Rest,10.5,3.0
10,Rest,10.6,3.0
10,Rest,10.7,4.0
10,Rest,10.8,9.0
10,Rest,10.1.1,2.0
10,Rest,10.2.1,0.0
10,Rest,10.3.1,1.0
10,Rest,10.4.1,2.0
10,Rest,10.5.1,1.0
10,Rest,10.6.1,3.0
10,Rest,10.7.1,5.0
10,Rest,№,64.0
10,Rest,Теор,17.0
10,Rest,Прак,4.0
10,Rest,Блиц,23.0
10,Rest,10.1,5.0
10,Rest,10.2,2.0
10,Rest,10.3,1.0
10,Rest,10.4,2.0
10,Rest,10.5,2.0
10,Rest,10.6,5.0
10,Rest,10.7,1.0
10,Rest,10.8,3.0
10,Rest,10.1.1,4.0
10,Rest,10.2.1,5.0
10,Rest,10.3.1,0.0
10,Rest,10.4.1,5.0
10,Rest,10.5.1,1.0
10,Rest,10.6.1,5.0
10,Rest,10.7.1,3.0
10,Rest,№,65.0
10,Rest,Теор,19.0
10,Rest,Прак,8.0
10,Rest,Блиц,17.0
10,Rest,10.1,5.0
10,Rest,10.2,1.0
10,Rest,10.3,7.0
10,Rest,10.4,2.0
10,Rest,10.5,4.0
10,Rest,10.6,0.0
10,Rest,10.7,2.0
10,Rest,10.8,6.0
10,Rest,10.1.1,4.0
10,Rest,10.2.1,2.0
10,Rest,10.3.1,0.0
10,Rest,10.4.1,2.0
10,Rest,10.5.1,3.0
10,Rest,10.6.1,1.0
10,Rest,10.7.1,5.0
10,Rest,№,66.0
10,Rest,Теор,19.0
10,Rest,Прак,6.0
10,Rest,Блиц,18.0
10,Rest,10.1,5.0
10,Rest,10.2,1.0
10,Rest,10.3,6.0
10,Rest,10.4,0.0
10,Rest,10.5,4.0
10,Rest,10.6,3.0
10,Rest,10.7,4.0
10,Rest,10.8,2.0
10,Rest,10.1.1,3.0
10,Rest,10.2.1,3.0
10,Rest,10.3.1,1.0
10,Rest,10.4.1,1.0
10,Rest,10.5.1,3.0
10,Rest,10.6.1,2.0
10,Rest,10.7.1,5.0
10,Rest,№,67.0
10,Rest,Теор,11.0
10,Rest,Прак,10.0
10,Rest,Блиц,22.0
10,Rest,10.1,5.0
10,Rest,10.2,2.0
10,Rest,10.3,0.0
10,Rest,10.4,1.0
10,Rest,10.5,1.0
10,Rest,10.6,2.0
10,Rest,10.7,6.0
10,Rest,10.8,4.0
10,Rest,10.1.1,4.0
10,Rest,10.2.1,3.0
10,Rest,10.3.1,1.0
10,Rest,10.4.1,3.0
10,Rest,10.5.1,1.0
10,Rest,10.6.1,5.0
10,Rest,10.7.1,5.0
10,Rest,№,68.0
10,Rest,Теор,14.0
10,Rest,Прак,8.0
10,Rest,Блиц,18.0
10,Rest,10.1,5.0
10,Rest,10.2,0.0
10,Rest,10.3,2.0
10,Rest,10.4,3.0
10,Rest,10.5,2.0
10,Rest,10.6,2.0
10,Rest,10.7,4.0
10,Rest,10.8,4.0
10,Rest,10.1.1,3.0
10,Rest,10.2.1,5.0
10,Rest,10.3.1,0.0
10,Rest,10.4.1,2.0
10,Rest,10.5.1,2.0
10,Rest,10.6.1,4.0
10,Rest,10.7.1,2.0
10,Rest,№,69.0
10,Rest,Теор,7.0
10,Rest,Прак,14.0
10,Rest,Блиц,19.0
10,Rest,10.1,5.0
10,Rest,10.2,2.0
10,Rest,10.3,0.0
10,Rest,10.4,0.0
10,Rest,10.5,0.0
10,Rest,10.6,0.0
10,Rest,10.7,12.0
10,Rest,10.8,2.0
10,Rest,10.1.1,4.0
10,Rest,10.2.1,4.0
10,Rest,10.3.1,0.0
10,Rest,10.4.1,5.0
10,Rest,10.5.1,2.0
10,Rest,10.6.1,3.0
10,Rest,10.7.1,1.0
10,Rest,№,70.0
10,Rest,Теор,14.0
10,Rest,Прак,12.0
10,Rest,Блиц,13.0
10,Rest,10.1,6.0
10,Rest,10.2,1.0
10,Rest,10.3,2.0
10,Rest,10.4,4.0
10,Rest,10.5,0.0
10,Rest,10.6,1.0
10,Rest,10.7,10.0
10,Rest,10.8,2.0
10,Rest,10.1.1,3.0
10,Rest,10.2.1,2.0
10,Rest,10.3.1,0.0
10,Rest,10.4.1,3.0
10,Rest,10.5.1,1.0
10,Rest,10.6.1,3.0
10,Rest,10.7.1,1.0
10,Rest,№,71.0
10,Rest,Теор,8.0
10,Rest,Прак,10.0
10,Rest,Блиц,21.0
10,Rest,10.1,4.0
10,Rest,10.2,2.0
10,Rest,10.3,1.0
10,Rest,10.4,1.0
10,Rest,10.5,0.0
10,Rest,10.6,0.0
10,Rest,10.7,6.0
10,Rest,10.8,4.0
10,Rest,10.1.1,3.0
10,Rest,10.2.1,4.0
10,Rest,10.3.1,0.0
10,Rest,10.4.1,3.0
10,Rest,10.5.1,3.0
10,Rest,10.6.1,3.0
10,Rest,10.7.1,5.0
10,Rest,№,72.0
10,Rest,Теор,15.0
10,Rest,Прак,10.0
10,Rest,Блиц,13.0
10,Rest,10.1,4.0
10,Rest,10.2,1.0
10,Rest,10.3,7.0
10,Rest,10.4,1.0
10,Rest,10.5,2.0
10,Rest,10.6,0.0
10,Rest,10.7,0.0
10,Rest,10.8,10.0
10,Rest,10.1.1,1.0
10,Rest,10.2.1,3.0
10,Rest,10.3.1,0.0
10,Rest,10.4.1,2.0
10,Rest,10.5.1,3.0
10,Rest,10.6.1,3.0
10,Rest,10.7.1,1.0
10,MO,№,73.0
10,MO,Теор,11.0
10,MO,Прак,4.0
10,MO,Блиц,20.0
10,MO,10.1,9.0
10,MO,10.2,2.0
10,MO,10.3,0.0
10,MO,10.4,0.0
10,MO,10.5,0.0
10,MO,10.6,0.0
10,MO,10.7,3.0
10,MO,10.8,1.0
10,MO,10.1.1,3.0
10,MO,10.2.1,4.0
10,MO,10.3.1,0.0
10,MO,10.4.1,2.0
10,MO,10.5.1,2.0
10,MO,10.6.1,4.0
10,MO,10.7.1,5.0
10,Rest,№,74.0
10,Rest,Теор,11.0
10,Rest,Прак,10.0
10,Rest,Блиц,14.0
10,Rest,10.1,9.0
10,Rest,10.2,2.0
10,Rest,10.3,0.0
10,Rest,10.4,0.0
10,Rest,10.5,0.0
10,Rest,10.6,0.0
10,Rest,10.7,3.0
10,Rest,10.8,7.0
10,Rest,10.1.1,0.0
10,Rest,10.2.1,4.0
10,Rest,10.3.1,1.0
10,Rest,10.4.1,2.0
10,Rest,10.5.1,2.0
10,Rest,10.6.1,3.0
10,Rest,10.7.1,2.0
10,Rest,№,75.0
10,Rest,Теор,12.0
10,Rest,Прак,2.0
10,Rest,Блиц,19.0
10,Rest,10.1,3.0
10,Rest,10.2,1.0
10,Rest,10.3,6.0
10,Rest,10.4,0.0
10,Rest,10.5,1.0
10,Rest,10.6,1.0
10,Rest,10.7,1.0
10,Rest,10.8,1.0
10,Rest,10.1.1,3.0
10,Rest,10.2.1,0.0
10,Rest,10.3.1,4.0
10,Rest,10.4.1,2.0
10,Rest,10.5.1,4.0
10,Rest,10.6.1,3.0
10,Rest,10.7.1,3.0
10,Rest,№,76.0
10,Rest,Теор,6.0
10,Rest,Прак,9.0
10,Rest,Блиц,17.0
10,Rest,10.1,4.0
10,Rest,10.2,1.0
10,Rest,10.3,1.0
10,Rest,10.4,0.0
10,Rest,10.5,0.0
10,Rest,10.6,0.0
10,Rest,10.7,7.0
10,Rest,10.8,2.0
10,Rest,10.1.1,2.0
10,Rest,10.2.1,5.0
10,Rest,10.3.1,1.0
10,Rest,10.4.1,2.0
10,Rest,10.5.1,3.0
10,Rest,10.6.1,3.0
10,Rest,10.7.1,1.0
10,Rest,№,77.0
10,Rest,Теор,11.0
10,Rest,Прак,5.0
10,Rest,Блиц,15.0
10,Rest,10.1,4.0
10,Rest,10.2,2.0
10,Rest,10.3,0.0
10,Rest,10.4,2.0
10,Rest,10.5,3.0
10,Rest,10.6,0.0
10,Rest,10.7,4.0
10,Rest,10.8,1.0
10,Rest,10.1.1,3.0
10,Rest,10.2.1,2.0
10,Rest,10.3.1,0.0
10,Rest,10.4.1,0.0
10,Rest,10.5.1,1.0
10,Rest,10.6.1,5.0
10,Rest,10.7.1,4.0
10,Rest,№,78.0
10,Rest,Теор,0.0
10,Rest,Прак,4.0
10,Rest,Блиц,16.0
10,Rest,10.1,0.0
10,Rest,10.2,0.0
10,Rest,10.3,0.0
10,Rest,10.4,0.0
10,Rest,10.5,0.0
10,Rest,10.6,0.0
10,Rest,10.7,1.0
10,Rest,10.8,3.0
10,Rest,10.1.1,2.0
10,Rest,10.2.1,5.0
10,Rest,10.3.1,0.0
10,Rest,10.4.1,0.0
10,Rest,10.5.1,4.0
10,Rest,10.6.1,3.0
10,Rest,10.7.1,2.0
11,MO,№,1.0
11,MO,Теор,51.0
11,MO,Прак,20.0
11,MO,Блиц,27.0
11,MO,11.1,7.0
11,MO,11.2,8.0
11,MO,11.3,10.0
11,MO,11.4,10.0
11,MO,11.5,10.0
11,MO,11.6,6.0
11,MO,11.7,11.0
11,MO,11.8,9.0
11,MO,11.1.1,4.0
11,MO,11.2.1,4.0
11,MO,11.3.1,2.0
11,MO,11.4.1,5.0
11,MO,11.5.1,2.0
11,MO,11.6.1,5.0
11,MO,11.7.1,5.0
11,Rest,№,2.0
11,Rest,Теор,47.0
11,Rest,Прак,21.0
11,Rest,Блиц,27.0
11,Rest,11.1,9.0
11,Rest,11.2,4.0
11,Rest,11.3,5.0
11,Rest,11.4,9.0
11,Rest,11.5,10.0
11,Rest,11.6,10.0
11,Rest,11.7,6.0
11,Rest,11.8,15.0
11,Rest,11.1.1,4.0
11,Rest,11.2.1,5.0
11,Rest,11.3.1,0.0
11,Rest,11.4.1,3.0
11,Rest,11.5.1,5.0
11,Rest,11.6.1,5.0
11,Rest,11.7.1,5.0
11,Rest,№,3.0
11,Rest,Теор,49.0
11,Rest,Прак,21.0
11,Rest,Блиц,25.0
11,Rest,11.1,8.0
11,Rest,11.2,8.0
11,Rest,11.3,10.0
11,Rest,11.4,10.0
11,Rest,11.5,4.0
11,Rest,11.6,9.0
11,Rest,11.7,6.0
11,Rest,11.8,15.0
11,Rest,11.1.1,4.0
11,Rest,11.2.1,5.0
11,Rest,11.3.1,1.0
11,Rest,11.4.1,3.0
11,Rest,11.5.1,5.0
11,Rest,11.6.1,4.0
11,Rest,11.7.1,3.0
11,Rest,№,4.0
11,Rest,Теор,49.0
11,Rest,Прак,17.0
11,Rest,Блиц,28.0
11,Rest,11.1,10.0
11,Rest,11.2,7.0
11,Rest,11.3,9.0
11,Rest,11.4,10.0
11,Rest,11.5,3.0
11,Rest,11.6,10.0
11,Rest,11.7,3.0
11,Rest,11.8,14.0
11,Rest,11.1.1,4.0
11,Rest,11.2.1,5.0
11,Rest,11.3.1,2.0
11,Rest,11.4.1,5.0
11,Rest,11.5.1,2.0
11,Rest,11.6.1,5.0
11,Rest,11.7.1,5.0
11,Rest,№,5.0
11,Rest,Теор,46.0
11,Rest,Прак,13.0
11,Rest,Блиц,30.0
11,Rest,11.1,10.0
11,Rest,11.2,4.0
11,Rest,11.3,10.0
11,Rest,11.4,9.0
11,Rest,11.5,7.0
11,Rest,11.6,6.0
11,Rest,11.7,3.0
11,Rest,11.8,10.0
11,Rest,11.1.1,5.0
11,Rest,11.2.1,5.0
11,Rest,11.3.1,2.0
11,Rest,11.4.1,5.0
11,Rest,11.5.1,5.0
11,Rest,11.6.1,3.0
