grade,region_group,task_id,score
11,MO,11.7,2.0
11,MO,11.8,12.0
11,MO,11.1.1,2.0
11,MO,11.2.1,4.0
11,MO,11.3.1,0.0
11,MO,11.4.1,0.0
11,MO,11.5.1,3.0
11,MO,11.6.1,5.0
11,MO,11.7.1,5.0
11,Rest,№,46.0
11,Rest,Теор,16.0
11,Rest,Прак,12.0
11,Rest,Блиц,23.0
11,Rest,11.1,7.0
11,Rest,11.2,0.0
11,Rest,11.3,1.0
11,Rest,11.4,5.0
11,Rest,11.5,2.0
11,Rest,11.6,1.0
11,Rest,11.7,0.0
11,Rest,11.8,12.0
11,Rest,11.1.1,4.0
11,Rest,11.2.1,5.0
11,Rest,11.3.1,2.0
11,Rest,11.4.1,2.0
11,Rest,11.5.1,3.0
11,Rest,11.6.1,2.0
11,Rest,11.7.1,5.0
11,MO,№,47.0
11,MO,Теор,24.0
11,MO,Прак,9.0
11,MO,Блиц,17.0
11,MO,11.1,6.0
11,MO,11.2,0.0
11,MO,11.3,4.0
11,MO,11.4,6.0
11,MO,11.5,6.0
11,MO,11.6,2.0
11,MO,11.7,0.0
11,MO,11.8,9.0
11,MO,11.1.1,3.0
11,MO,11.2.1,4.0
11,MO,11.3.1,0.0
11,MO,11.4.1,2.0
11,MO,11.5.1,2.0
11,MO,11.6.1,1.0
11,MO,11.7.1,5.0
11,Rest,№,48.0
11,Rest,Теор,20.0
11,Rest,Прак,9.0
11,Rest,Блиц,21.0
11,Rest,11.1,8.0
11,Rest,11.2,0.0
11,Rest,11.3,3.0
11,Rest,11.4,6.0
11,Rest,11.5,0.0
11,Rest,11.6,3.0
11,Rest,11.7,2.0
11,Rest,11.8,7.0
11,Rest,11.1.1,3.0
11,Rest,11.2.1,3.0
11,Rest,11.3.1,4.0
11,Rest,11.4.1,1.0
11,Rest,11.5.1,2.0
11,Rest,11.6.1,3.0
11,Rest,11.7.1,5.0
11,Rest,№,49.0
11,Rest,Теор,18.0
11,Rest,Прак,11.0
11,Rest,Блиц,21.0
11,Rest,11.1,8.0
11,Rest,11.2,1.0
11,Rest,11.3,0.0
11,Rest,11.4,4.0
11,Rest,11.5,1.0
11,Rest,11.6,4.0
11,Rest,11.7,3.0
11,Rest,11.8,8.0
11,Rest,11.1.1,5.0
11,Rest,11.2.1,4.0
11,Rest,11.3.1,0.0
11,Rest,11.4.1,2.0
11,Rest,11.5.1,1.0
11,Rest,11.6.1,4.0
11,Rest,11.7.1,5.0
11,Rest,№,50.0
11,Rest,Теор,24.0
11,Rest,Прак,7.0
11,Rest,Блиц,19.0
11,Rest,11.1,10.0
11,Rest,11.2,0.0
11,Rest,11.3,4.0
11,Rest,11.4,6.0
11,Rest,11.5,4.0
11,Rest,11.6,0.0
11,Rest,11.7,2.0
11,Rest,11.8,5.0
11,Rest,11.1.1,3.0
11,Rest,11.2.1,3.0
11,Rest,11.3.1,1.0
11,Rest,11.4.1,2.0
11,Rest,11.5.1,2.0
11,Rest,11.6.1,3.0
11,Rest,11.7.1,5.0
11,MO,№,51.0
11,MO,Теор,17.0
11,MO,Прак,13.0
11,MO,Блиц,19.0
11,MO,11.1,6.0
11,MO,11.2,1.0
11,MO,11.3,5.0
11,MO,11.4,0.0
11,MO,11.5,3.0
11,MO,11.6,2.0
11,MO,11.7,2.0
11,MO,11.8,11.0
11,MO,11.1.1,2.0
11,MO,11.2.1,4.0
11,MO,11.3.1,0.0
11,MO,11.4.1,0.0
11,MO,11.5.1,3.0
11,MO,11.6.1,5.0
11,MO,11.7.1,5.0
11,MO,№,52.0
11,MO,Теор,24.0
11,MO,Прак,4.0
11,MO,Блиц,21.0
11,MO,11.1,10.0
11,MO,11.2,1.0
11,MO,11.3,1.0
11,MO,11.4,10.0
11,MO,11.5,0.0
11,MO,11.6,2.0
11,MO,11.7,1.0
11,MO,11.8,3.0
11,MO,11.1.1,3.0
11,MO,11.2.1,4.0
11,MO,11.3.1,0.0
11,MO,11.4.1,3.0
11,MO,11.5.1,2.0
11,MO,11.6.1,4.0
11,MO,11.7.1,5.0
11,Rest,№,53.0
11,Rest,Теор,23.0
11,Rest,Прак,5.0
11,Rest,Блиц,21.0
11,Rest,11.1,8.0
11,Rest,11.2,1.0
11,Rest,11.3,1.0
11,Rest,11.4,10.0
11,Rest,11.5,1.0
11,Rest,11.6,2.0
11,Rest,11.7,2.0
11,Rest,11.8,3.0
11,Rest,11.1.1,4.0
11,Rest,11.2.1,4.0
11,Rest,11.3.1,0.0
11,Rest,11.4.1,2.0
11,Rest,11.5.1,3.0
11,Rest,11.6.1,3.0
11,Rest,11.7.1,5.0
11,Rest,№,54.0
11,Rest,Теор,20.0
11,Rest,Прак,10.0
11,Rest,Блиц,18.0
11,Rest,11.1,5.0
11,Rest,11.2,0.0
11,Rest,11.3,1.0
11,Rest,11.4,7.0
11,Rest,11.5,1.0
11,Rest,11.6,6.0
11,Rest,11.7,0.0
11,Rest,11.8,10.0
11,Rest,11.1.1,4.0
11,Rest,11.2.1,4.0
11,Rest,11.3.1,0.0
11,Rest,11.4.1,0.0
11,Rest,11.5.1,4.0
11,Rest,11.6.1,5.0
11,Rest,11.7.1,1.0
11,Rest,№,55.0
11,Rest,Теор,17.0
11,Rest,Прак,7.0
11,Rest,Блиц,24.0
11,Rest,11.1,4.0
11,Rest,11.2,0.0
11,Rest,11.3,1.0
11,Rest,11.4,10.0
11,Rest,11.5,0.0
11,Rest,11.6,2.0
11,Rest,11.7,2.0
11,Rest,11.8,5.0
11,Rest,11.1.1,3.0
11,Rest,11.2.1,5.0
11,Rest,11.3.1,0.0
11,Rest,11.4.1,3.0
11,Rest,11.5.1,4.0
11,Rest,11.6.1,4.0
11,Rest,11.7.1,5.0
11,MO,№,56.0
11,MO,Теор,11.0
11,MO,Прак,15.0
11,MO,Блиц,21.0
11,MO,11.1,2.0
11,MO,11.2,0.0
11,MO,11.3,0.0
11,MO,11.4,3.0
11,MO,11.5,1.0
11,MO,11.6,5.0
11,MO,11.7,1.0
11,MO,11.8,14.0
11,MO,11.1.1,3.0
11,MO,11.2.1,0.0
11,MO,11.3.1,2.0
11,MO,11.4.1,4.0
11,MO,11.5.1,2.0
11,MO,11.6.1,5.0
11,MO,11.7.1,5.0
11,Rest,№,57.0
11,Rest,Теор,27.0
11,Rest,Прак,0.0
11,Rest,Блиц,20.0
11,Rest,11.1,5.0
11,Rest,11.2,1.0
11,Rest,11.3,1.0
11,Rest,11.4,9.0
11,Rest,11.5,1.0
11,Rest,11.6,10.0
11,Rest,11.7,0.0
11,Rest,11.8,0.0
11,Rest,11.1.1,4.0
11,Rest,11.2.1,5.0
11,Rest,11.3.1,0.0
11,Rest,11.4.1,1.0
11,Rest,11.5.1,1.0
11,Rest,11.6.1,4.0
11,Rest,11.7.1,5.0
11,Rest,№,58.0
11,Rest,Теор,23.0
11,Rest,Прак,2.0
11,Rest,Блиц,22.0
11,Rest,11.1,7.0
11,Rest,11.2,7.0
11,Rest,11.3,2.0
11,Rest,11.4,4.0
11,Rest,11.5,1.0
11,Rest,11.6,2.0
11,Rest,11.7,1.0
11,Rest,11.8,1.0
11,Rest,11.1.1,5.0
11,Rest,11.2.1,4.0
11,Rest,11.3.1,0.0
11,Rest,11.4.1,2.0
11,Rest,11.5.1,2.0
11,Rest,11.6.1,4.0
11,Rest,11.7.1,5.0
11,Rest,№,59.0
11,Rest,Теор,18.0
11,Rest,Прак,7.0
11,Rest,Блиц,21.0
11,Rest,11.1,8.0
11,Rest,11.2,0.0
11,Rest,11.3,4.0
11,Rest,11.4,1.0
11,Rest,11.5,1.0
11,Rest,11.6,4.0
11,Rest,11.7,2.0
11,Rest,11.8,5.0
11,Rest,11.1.1,3.0
11,Rest,11.2.1,5.0
11,Rest,11.3.1,0.0
11,Rest,11.4.1,0.0
11,Rest,11.5.1,3.0
11,Rest,11.6.1,5.0
11,Rest,11.7.1,5.0
11,MO,№,60.0
11,MO,Теор,15.0
11,MO,Прак,9.0
11,MO,Блиц,22.0
11,MO,11.1,4.0
11,MO,11.2,1.0
11,MO,11.3,4.0
11,MO,11.4,6.0
11,MO,11.5,0.0
11,MO,11.6,0.0
11,MO,11.7,1.0
11,MO,11.8,8.0
11,MO,11.1.1,4.0
11,MO,11.2.1,4.0
11,MO,11.3.1,0.0
11,MO,11.4.1,3.0
11,MO,11.5.1,2.0
11,MO,11.6.1,4.0
11,MO,11.7.1,5.0
11,MO,№,61.0
11,MO,Теор,21.0
11,MO,Прак,6.0
11,MO,Блиц,17.0
11,MO,11.1,5.0
11,MO,11.2,2.0
11,MO,11.3,4.0
11,MO,11.4,5.0
11,MO,11.5,1.0
11,MO,11.6,4.0
11,MO,11.7,2.0
11,MO,11.8,4.0
11,MO,11.1.1,0.0
11,MO,11.2.1,3.0
11,MO,11.3.1,1.0
11,MO,11.4.1,4.0
11,MO,11.5.1,3.0
11,MO,11.6.1,1.0
11,MO,11.7.1,5.0
11,Rest,№,62.0
11,Rest,Теор,20.0
11,Rest,Прак,3.0
11,Rest,Блиц,21.0
11,Rest,11.1,7.0
11,Rest,11.2,0.0
11,Rest,11.3,1.0
11,Rest,11.4,2.0
11,Rest,11.5,1.0
11,Rest,11.6,9.0
11,Rest,11.7,3.0
11,Rest,11.8,0.0
11,Rest,11.1.1,3.0
11,Rest,11.2.1,4.0
11,Rest,11.3.1,0.0
11,Rest,11.4.1,2.0
11,Rest,11.5.1,3.0
11,Rest,11.6.1,4.0
11,Rest,11.7.1,5.0
11,Rest,№,63.0
11,Rest,Теор,16.0
11,Rest,Прак,8.0
11,Rest,Блиц,20.0
11,Rest,11.1,6.0
11,Rest,11.2,1.0
11,Rest,11.3,1.0
11,Rest,11.4,4.0
11,Rest,11.5,1.0
11,Rest,11.6,3.0
11,Rest,11.7,2.0
11,Rest,11.8,6.0
11,Rest,11.1.1,4.0
11,Rest,11.2.1,4.0
11,Rest,11.3.1,1.0
11,Rest,11.4.1,2.0
11,Rest,11.5.1,2.0
11,Rest,11.6.1,3.0
11,Rest,11.7.1,4.0
11,MO,№,64.0
11,MO,Теор,20.0
11,MO,Прак,7.0
11,MO,Блиц,17.0
11,MO,11.1,8.0
11,MO,11.2,1.0
11,MO,11.3,3.0
11,MO,11.4,6.0
11,MO,11.5,0.0
11,MO,11.6,2.0
11,MO,11.7,2.0
11,MO,11.8,5.0
11,MO,11.1.1,4.0
11,MO,11.2.1,4.0
11,MO,11.3.1,2.0
11,MO,11.4.1,0.0
11,MO,11.5.1,2.0
11,MO,11.6.1,3.0
11,MO,11.7.1,2.0
11,Rest,№,65.0
11,Rest,Теор,13.0
11,Rest,Прак,14.0
11,Rest,Блиц,16.0
11,Rest,11.1,8.0
11,Rest,11.2,0.0
11,Rest,11.3,0.0
11,Rest,11.4,5.0
11,Rest,11.5,0.0
11,Rest,11.6,0.0
11,Rest,11.7,2.0
11,Rest,11.8,12.0
11,Rest,11.1.1,2.0
11,Rest,11.2.1,4.0
11,Rest,11.3.1,2.0
11,Rest,11.4.1,0.0
11,Rest,11.5.1,3.0
11,Rest,11.6.1,0.0
11,Rest,11.7.1,5.0
11,Rest,№,66.0
11,Rest,Теор,17.0
11,Rest,Прак,10.0
11,Rest,Блиц,16.0
11,Rest,11.1,6.0
11,Rest,11.2,0.0
11,Rest,11.3,2.0
11,Rest,11.4,6.0
11,Rest,11.5,1.0
11,Rest,11.6,2.0
11,Rest,11.7,0.0
11,Rest,11.8,10.0
11,Rest,11.1.1,3.0
11,Rest,11.2.1,1.0
11,Rest,11.3.1,1.0
11,Rest,11.4.1,2.0
11,Rest,11.5.1,1.0
11,Rest,11.6.1,3.0
11,Rest,11.7.1,5.0
11,Rest,№,67.0
11,Rest,Теор,26.0
11,Rest,Прак,0.0
11,Rest,Блиц,17.0
11,Rest,11.1,7.0
11,Rest,11.2,6.0
11,Rest,11.3,1.0
11,Rest,11.4,5.0
11,Rest,11.5,1.0
11,Rest,11.6,6.0
11,Rest,11.7,0.0
11,Rest,11.8,0.0
11,Rest,11.1.1,3.0
11,Rest,11.2.1,2.0
11,Rest,11.3.1,1.0
11,Rest,11.4.1,1.0
11,Rest,11.5.1,4.0
11,Rest,11.6.1,3.0
11,Rest,11.7.1,3.0
11,Rest,№,68.0
11,Rest,Теор,18.0
11,Rest,Прак,5.0
11,Rest,Блиц,20.0
11,Rest,11.1,6.0
11,Rest,11.2,4.0
11,Rest,11.3,0.0
11,Rest,11.4,5.0
11,Rest,11.5,0.0
11,Rest,11.6,3.0
11,Rest,11.7,2.0
11,Rest,11.8,3.0
11,Rest,11.1.1,0.0
11,Rest,11.2.1,5.0
11,Rest,11.3.1,0.0
11,Rest,11.4.1,2.0
11,Rest,11.5.1,3.0
11,Rest,11.6.1,5.0
11,Rest,11.7.1,5.0
11,Rest,№,69.0
11,Rest,Теор,18.0
11,Rest,Прак,1.0
11,Rest,Блиц,23.0
11,Rest,11.1,7.0
11,Rest,11.2,3.0
11,Rest,11.3,0.0
11,Rest,11.4,7.0
11,Rest,11.5,0.0
11,Rest,11.6,1.0
11,Rest,11.7,0.0
11,Rest,11.8,1.0
11,Rest,11.1.1,3.0
11,Rest,11.2.1,5.0
11,Rest,11.3.1,3.0
11,Rest,11.4.1,2.0
11,Rest,11.5.1,2.0
11,Rest,11.6.1,5.0
11,Rest,11.7.1,3.0
11,MO,№,70.0
11,MO,Теор,19.0
11,MO,Прак,2.0
11,MO,Блиц,21.0
11,MO,11.1,8.0
11,MO,11.2,1.0
11,MO,11.3,3.0
11,MO,11.4,6.0
11,MO,11.5,0.0
11,MO,11.6,1.0
11,MO,11.7,2.0
11,MO,11.8,0.0
11,MO,11.1.1,5.0
11,MO,11.2.1,2.0
11,MO,11.3.1,5.0
11,MO,11.4.1,0.0
11,MO,11.5.1,1.0
11,MO,11.6.1,3.0
11,MO,11.7.1,5.0
11,Rest,№,71.0
11,Rest,Теор,12.0
11,Rest,Прак,6.0
11,Rest,Блиц,24.0
11,Rest,11.1,7.0
11,Rest,11.2,0.0
11,Rest,11.3,1.0
11,Rest,11.4,1.0
11,Rest,11.5,0.0
11,Rest,11.6,3.0
11,Rest,11.7,0.0
11,Rest,11.8,6.0
11,Rest,11.1.1,4.0
11,Rest,11.2.1,3.0
11,Rest,11.3.1,1.0
11,Rest,11.4.1,2.0
11,Rest,11.5.1,4.0
11,Rest,11.6.1,5.0
11,Rest,11.7.1,5.0
11,MO,№,72.0
11,MO,Теор,20.0
11,MO,Прак,2.0
11,MO,Блиц,19.0
11,MO,11.1,10.0
11,MO,11.2,0.0
11,MO,11.3,2.0
11,MO,11.4,3.0
11,MO,11.5,1.0
11,MO,11.6,4.0
11,MO,11.7,2.0
11,MO,11.8,0.0
11,MO,11.1.1,3.0
11,MO,11.2.1,1.0
11,MO,11.3.1,2.0
11,MO,11.4.1,2.0
11,MO,11.5.1,1.0
11,MO,11.6.1,5.0
11,MO,11.7.1,5.0
11,Rest,№,73.0
11,Rest,Теор,5.0
11,Rest,Прак,7.0
11,Rest,Блиц,26.0
11,Rest,11.1,1.0
11,Rest,11.2,0.0
11,Rest,11.3,2.0
11,Rest,11.4,0.0
11,Rest,11.5,0.0
11,Rest,11.6,2.0
11,Rest,11.7,0.0
11,Rest,11.8,7.0
11,Rest,11.1.1,3.0
11,Rest,11.2.1,5.0
11,Rest,11.3.1,0.0
11,Rest,11.4.1,5.0
11,Rest,11.5.1,3.0
11,Rest,11.6.1,5.0
11,Rest,11.7.1,5.0
11,Rest,№,74.0
11,Rest,Теор,13.0
11,Rest,Прак,11.0
11,Rest,Блиц,14.0
11,Rest,11.1,8.0
11,Rest,11.2,0.0
11,Rest,11.3,2.0
11,Rest,11.4,2.0
11,Rest,11.5,0.0
11,Rest,11.6,1.0
11,Rest,11.7,3.0
11,Rest,11.8,8.0
11,Rest,11.1.1,4.0
11,Rest,11.2.1,0.0
11,Rest,11.3.1,1.0
11,Rest,11.4.1,4.0
11,Rest,11.5.1,2.0
11,Rest,11.6.1,2.0
11,Rest,11.7.1,1.0
11,Rest,№,75.0
11,Rest,Теор,15.0
11,Rest,Прак,5.0
11,Rest,Блиц,18.0
11,Rest,11.1,9.0
11,Rest,11.2,0.0
11,Rest,11.3,1.0
11,Rest,11.4,4.0
11,Rest,11.5,1.0
11,Rest,11.6,0.0
11,Rest,11.7,2.0
11,Rest,11.8,3.0
11,Rest,11.1.1,3.0
11,Rest,11.2.1,3.0
11,Rest,11.3.1,1.0
11,Rest,11.4.1,0.0
11,Rest,11.5.1,3.0
11,Rest,11.6.1,3.0
11,Rest,11.7.1,5.0
11,Rest,№,76.0
11,Rest,Теор,13.0
11,Rest,Прак,3.0
11,Rest,Блиц,21.0
11,Rest,11.1,5.0
11,Rest,11.2,0.0
11,Rest,11.3,1.0
11,Rest,11.4,5.0
11,Rest,11.5,0.0
11,Rest,11.6,2.0
11,Rest,11.7,2.0
11,Rest,11.8,1.0
11,Rest,11.1.1,3.0
11,Rest,11.2.1,2.0
11,Rest,11.3.1,1.0
11,Rest,11.4.1,4.0
11,Rest,11.5.1,1.0
11,Rest,11.6.1,5.0
11,Rest,11.7.1,5.0
11,Rest,№,77.0
11,Rest,Теор,15.0
11,Rest,Прак,2.0
11,Rest,Блиц,18.0
11,Rest,11.1,5.0
11,Rest,11.2,0.0
11,Rest,11.3,1.0
11,Rest,11.4,7.0
11,Rest,11.5,0.0
11,Rest,11.6,2.0
11,Rest,11.7,0.0
11,Rest,11.8,2.0
11,Rest,11.1.1,3.0
11,Rest,11.2.1,0.0
11,Rest,11.3.1,1.0
11,Rest,11.4.1,5.0
11,Rest,11.5.1,4.0
11,Rest,11.6.1,3.0
11,Rest,11.7.1,2.0
11,Rest,№,78.0
11,Rest,Теор,13.0
11,Rest,Прак,3.0
11,Rest,Блиц,18.0
11,Rest,11.1,6.0
11,Rest,11.2,1.0
11,Rest,11.3,2.0
11,Rest,11.4,2.0
11,Rest,11.5,0.0
11,Rest,11.6,2.0
11,Rest,11.7,0.0
11,Rest,11.8,3.0
11,Rest,11.1.1,2.0
11,Rest,11.2.1,3.0
11,Rest,11.3.1,0.0
11,Rest,11.4.1,4.0
11,Rest,11.5.1,2.0
11,Rest,11.6.1,2.0
11,Rest,11.7.1,5.0
11,Rest,№,79.0
11,Rest,Теор,11.0
11,Rest,Прак,3.0
11,Rest,Блиц,19.0
11,Rest,11.1,7.0
11,Rest,11.2,0.0
11,Rest,11.3,0.0
11,Rest,11.4,3.0
11,Rest,11.5,0.0
11,Rest,11.6,1.0
11,Rest,11.7,0.0
11,Rest,11.8,3.0
11,Rest,11.1.1,3.0
11,Rest,11.2.1,5.0
11,Rest,11.3.1,0.0
11,Rest,11.4.1,3.0
11,Rest,11.5.1,3.0
11,Rest,11.6.1,3.0
11,Rest,11.7.1,2.0
11,Rest,№,80.0
11,Rest,Теор,9.0
11,Rest,Прак,1.0
11,Rest,Блиц,22.0
11,Rest,11.1,4.0
11,Rest,11.2,0.0
11,Rest,11.3,1.0
11,Rest,11.4,2.0
11,Rest,11.5,0.0
11,Rest,11.6,2.0
11,Rest,11.7,0.0
11,Rest,11.8,1.0
11,Rest,11.1.1,2.0
11,Rest,11.2.1,4.0
11,Rest,11.3.1,5.0
11,Rest,11.4.1,2.0
11,Rest,11.5.1,3.0
11,Rest,11.6.1,3.0
11,Rest,11.7.1,3.0
11,Rest,№,81.0
11,Rest,Теор,9.0
11,Rest,Прак,11.0
11,Rest,Блиц,9.0
11,Rest,11.1,4.0
11,Rest,11.2,0.0
11,Rest,11.3,0.0
11,Rest,11.4,0.0
11,Rest,11.5,1.0
11,Rest,11.6,4.0
11,Rest,11.7,1.0
11,Rest,11.8,10.0
11,Rest,11.1.1,3.0
11,Rest,11.2.1,0.0
11,Rest,11.3.1,0.0
11,Rest,11.4.1,2.0
11,Rest,11.5.1,1.0
11,Rest,11.6.1,2.0
11,Rest,11.7.1,1.0
11,Rest,№,82.0
11,Rest,Теор,13.0
11,Rest,Прак,2.0
11,Rest,Блиц,13.0
11,Rest,11.1,7.0
11,Rest,11.2,0.0
11,Rest,11.3,0.0
11,Rest,11.4,4.0
11,Rest,11.5,0.0
11,Rest,11.6,2.0
11,Rest,11.7,1.0
11,Rest,11.8,1.0
11,Rest,11.1.1,0.0
11,Rest,11.2.1,4.0
11,Rest,11.3.1,0.0
11,Rest,11.4.1,0.0
11,Rest,11.5.1,2.0
11,Rest,11.6.1,4.0
11,Rest,11.7.1,3.0
11,Rest,№,83.0
11,Rest,Теор,15.0
11,Rest,Прак,0.0
11,Rest,Блиц,13.0
11,Rest,11.1,7.0
11,Rest,11.2,0.0
11,Rest,11.3,0.0
11,Rest,11.4,6.0
11,Rest,11.5,0.0
11,Rest,11.6,2.0
11,Rest,11.7,0.0
11,Rest,11.8,0.0
11,Rest,11.1.1,0.0
11,Rest,11.2.1,0.0
11,Rest,11.3.1,1.0
11,Rest,11.4.1,3.0
11,Rest,11.5.1,3.0
11,Rest,11.6.1,4.0
11,Rest,11.7.1,2.0
11,Rest,№,84.0
11,Rest,Теор,4.0
11,Rest,Прак,6.0
11,Rest,Блиц,17.0
11,Rest,11.1,0.0
11,Rest,11.2,0.0
11,Rest,11.3,1.0
11,Rest,11.4,1.0
11,Rest,11.5,0.0
11,Rest,11.6,2.0
11,Rest,11.7,0.0
11,Rest,11.8,6.0
11,Rest,11.1.1,4.0
11,Rest,11.2.1,2.0
11,Rest,11.3.1,0.0
11,Rest,11.4.1,2.0
11,Rest,11.5.1,2.0
11,Rest,11.6.1,3.0
11,Rest,11.7.1,4.0
